power	self_proposition	perc_for	max_result	earlier_winner
1	0	38.76	38.76	0
0	1	17.98	38.76	0
0	0	10.58	38.76	0
0	0	9.12	38.76	0
0	0	6.71	38.76	0
0	0	6.22	38.76	0
0	0	2.28	38.76	0
0	0	1.55	38.76	0
0	0	1.17	38.76	0
0	1	0.88	38.76	0
0	0	0.76	38.76	0
0	1	0.69	38.76	0
0	0	0.68	38.76	0
0	1	0.61	38.76	0
0	0	0.49	38.76	0
0	0	0.43	38.76	0
0	0	0.39	38.76	0
0	0	0.29	38.76	0
0	0	0.17	38.76	0
0	0	0.15	38.76	0
0	0	36.45	36.45	1
0	0	27.13	36.45	0
0	0	8.82	36.45	0
0	0	6.11	36.45	0
0	0	4.12	36.45	0
0	0	3.12	36.45	0
0	0	2.1	36.45	0
0	0	1.45	36.45	0
0	1	1.4	36.45	0
0	1	1.36	36.45	0
0	0	1.34	36.45	0
0	0	1.16	36.45	0
0	0	1.12	36.45	0
0	0	0.93	36.45	0
0	0	0.73	36.45	0
0	0	0.65	36.45	0
0	0	0.59	36.45	0
0	0	0.56	36.45	0
0	0	0.41	36.45	0
0	0	0.36	36.45	0
1	0	50.37	50.37	0
0	1	20.48	50.37	1
0	0	9.36	50.37	0
0	0	9.28	50.37	0
0	0	1.11	50.37	0
0	0	1.08	50.37	0
0	0	1.03	50.37	0
0	0	0.97	50.37	0
0	0	0.94	50.37	0
0	1	0.66	50.37	0
0	0	0.61	50.37	0
0	0	0.51	50.37	0
0	0	0.49	50.37	0
0	0	0.47	50.37	0
0	0	0.45	50.37	0
0	0	0.44	50.37	0
0	0	0.42	50.37	0
0	0	0.35	50.37	0
0	1	0.31	50.37	0
0	0	0.3	50.37	0
0	1	0.26	50.37	0
1	0	34.0	34.0	0
0	1	27.76	34.0	0
0	0	7.07	34.0	0
0	1	5.67	34.0	1
0	1	4.62	34.0	0
0	0	3.97	34.0	0
0	0	3.64	34.0	0
0	1	3.31	34.0	0
0	0	1.25	34.0	0
0	0	1.09	34.0	0
0	0	0.94	34.0	0
0	0	0.93	34.0	0
0	0	0.92	34.0	0
0	0	0.84	34.0	0
0	0	0.83	34.0	0
0	0	0.51	34.0	0
0	0	0.45	34.0	0
0	1	0.43	34.0	0
0	0	0.3	34.0	0
0	0	0.3	34.0	0
0	0	0.3	34.0	0
0	0	0.29	34.0	0
0	0	0.24	34.0	0
0	0	0.21	34.0	0
1	0	41.81	41.81	0
0	0	19.74	41.81	0
0	0	14.52	41.81	0
0	0	6.1	41.81	0
0	1	4.18	41.81	0
0	1	1.88	41.81	0
0	0	1.58	41.81	0
0	0	1.5	41.81	0
0	1	1.4	41.81	0
0	0	1.16	41.81	0
0	0	1.14	41.81	0
0	0	1.13	41.81	0
0	0	0.99	41.81	0
0	0	0.8	41.81	0
0	0	0.6	41.81	0
0	0	0.57	41.81	0
0	0	0.54	41.81	0
0	0	0.26	41.81	0
1	0	60.01	60.01	0
0	0	10.96	60.01	0
0	0	8.68	60.01	0
0	0	4.24	60.01	0
0	0	4.11	60.01	0
0	1	2.12	60.01	0
0	1	1.4	60.01	0
0	0	1.1	60.01	0
0	0	1.02	60.01	0
0	0	1.01	60.01	0
0	0	1.0	60.01	0
0	0	0.78	60.01	0
0	0	0.77	60.01	0
0	0	0.62	60.01	0
0	0	0.59	60.01	0
0	0	0.56	60.01	0
0	1	0.52	60.01	0
0	0	0.44	60.01	0
1	0	52.21	52.21	0
0	0	12.58	52.21	0
0	0	9.48	52.21	0
0	0	6.19	52.21	0
0	1	3.65	52.21	0
0	0	3.02	52.21	0
0	0	1.79	52.21	0
0	0	1.57	52.21	0
0	0	1.51	52.21	0
0	0	1.48	52.21	0
0	0	1.23	52.21	0
0	0	1.2	52.21	0
0	0	1.19	52.21	0
0	0	0.79	52.21	0
0	0	0.57	52.21	0
0	0	0.5	52.21	0
0	0	0.49	52.21	0
0	0	0.45	52.21	0
1	0	62.42	62.42	0
0	0	15.87	62.42	0
0	0	8.11	62.42	0
0	0	4.33	62.42	0
0	0	2.06	62.42	0
0	0	1.02	62.42	0
0	0	1.01	62.42	0
0	0	0.93	62.42	0
0	0	0.81	62.42	0
0	0	0.81	62.42	0
0	0	0.79	62.42	0
0	0	0.5	62.42	0
0	0	0.48	62.42	0
0	0	0.44	62.42	0
0	0	0.34	62.42	0
1	0	58.07	58.07	0
0	0	9.56	58.07	0
0	0	8.06	58.07	0
0	0	5.09	58.07	0
0	1	2.64	58.07	0
0	1	1.95	58.07	0
0	0	1.9	58.07	0
0	0	1.61	58.07	0
0	1	1.56	58.07	0
0	0	1.11	58.07	0
0	0	1.11	58.07	0
0	0	1.09	58.07	0
0	0	1.08	58.07	0
0	0	1.06	58.07	0
0	0	0.96	58.07	0
0	0	0.89	58.07	0
0	0	0.85	58.07	0
0	0	0.73	58.07	0
0	0	0.58	58.07	0
1	0	41.6	41.6	0
0	1	19.56	41.6	0
0	0	10.45	41.6	0
0	0	5.15	41.6	0
0	0	5.09	41.6	0
0	0	2.28	41.6	0
0	0	2.09	41.6	0
0	1	2.09	41.6	0
0	1	1.27	41.6	0
0	0	1.23	41.6	0
0	1	1.12	41.6	0
0	1	0.9	41.6	0
0	0	0.72	41.6	0
0	1	0.72	41.6	0
0	0	0.69	41.6	0
0	1	0.69	41.6	0
0	0	0.67	41.6	0
0	0	0.62	41.6	0
0	1	0.59	41.6	0
0	0	0.56	41.6	0
0	0	0.56	41.6	0
0	0	0.45	41.6	0
0	0	0.44	41.6	0
0	0	0.34	41.6	0
0	1	30.16	30.16	0
0	0	28.0	30.16	0
0	0	13.75	30.16	0
0	0	11.2	30.16	0
1	0	6.45	30.16	0
0	1	4.0	30.16	1
0	1	3.7	30.16	0
0	0	1.89	30.16	0
0	0	0.82	30.16	0
0	1	71.52	71.52	1
0	0	9.12	71.52	0
0	1	5.16	71.52	0
0	1	4.51	71.52	0
0	0	3.6	71.52	0
0	0	3.15	71.52	0
1	0	2.52	71.52	0
0	0	0.37	71.52	0
0	0	64.34	64.34	1
0	1	15.4	64.34	0
0	0	8.44	64.34	0
0	1	5.43	64.34	0
0	0	1.33	64.34	0
1	0	1.23	64.34	0
0	1	0.61	64.34	0
0	1	0.54	64.34	0
0	1	0.5	64.34	0
0	1	0.49	64.34	0
0	0	0.46	64.34	0
0	0	0.36	64.34	0
0	1	0.21	64.34	0
0	0	0.2	64.34	0
0	1	0.19	64.34	0
0	1	0.1	64.34	0
0	1	0.07	64.34	0
0	1	33.32	33.32	0
0	0	33.24	33.32	0
0	1	16.55	33.32	0
0	0	6.15	33.32	0
0	0	3.85	33.32	0
1	0	2.51	33.32	0
0	1	1.17	33.32	0
0	0	1.16	33.32	0
0	0	0.8	33.32	0
0	1	0.74	33.32	0
0	1	0.44	33.32	0
1	0	39.65	39.65	0
0	1	32.95	39.65	0
0	0	8.35	39.65	0
0	1	6.06	39.65	0
0	1	4.5	39.65	0
0	1	3.53	39.65	0
0	0	2.17	39.65	0
0	0	0.99	39.65	0
0	0	0.95	39.65	0
0	0	0.81	39.65	0
0	1	43.22	43.22	0
0	0	37.36	43.22	0
0	1	9.86	43.22	0
0	0	3.9	43.22	0
0	1	2.13	43.22	0
1	0	1.42	43.22	0
0	1	1.34	43.22	0
0	0	0.51	43.22	0
0	1	0.22	43.22	0
0	1	46.73	46.73	0
0	1	38.71	46.73	0
0	1	7.82	46.73	0
0	0	2.09	46.73	0
1	0	2.05	46.73	0
0	1	0.62	46.73	0
0	1	0.46	46.73	0
0	1	0.4	46.73	0
0	1	0.4	46.73	0
0	0	0.37	46.73	0
0	1	0.3	46.73	0
0	1	46.15	46.15	1
0	0	32.69	46.15	0
0	1	5.86	46.15	0
0	0	3.21	46.15	0
0	1	2.94	46.15	0
0	0	2.18	46.15	0
0	1	1.65	46.15	0
0	1	1.48	46.15	0
0	1	0.91	46.15	0
0	1	0.66	46.15	0
0	1	0.51	46.15	0
0	0	0.38	46.15	0
0	1	0.38	46.15	0
0	1	0.37	46.15	0
0	1	0.3	46.15	0
0	1	0.27	46.15	0
0	0	36.46	36.46	0
0	1	17.09	36.46	0
0	1	11.81	36.46	0
0	1	9.15	36.46	0
0	0	8.86	36.46	0
0	0	4.99	36.46	0
0	1	4.69	36.46	0
0	0	1.76	36.46	0
0	1	1.72	36.46	0
1	0	1.67	36.46	0
0	0	0.52	36.46	0
0	1	0.41	36.46	1
0	1	0.32	36.46	0
0	0	0.31	36.46	0
0	1	0.17	36.46	0
0	1	29.61	29.61	0
0	0	29.2	29.61	0
0	1	19.47	29.61	0
0	1	8.47	29.61	0
0	0	6.41	29.61	0
1	0	3.36	29.61	0
0	0	1.87	29.61	0
0	0	1.57	29.61	0
0	1	37.23	37.23	0
0	0	36.39	37.23	0
0	1	18.72	37.23	0
0	0	2.98	37.23	0
0	0	1.38	37.23	0
0	0	1.37	37.23	0
0	1	0.97	37.23	0
1	0	0.93	37.23	0
0	1	40.27	40.27	0
0	0	26.74	40.27	0
0	0	9.84	40.27	0
0	0	5.61	40.27	0
0	0	3.79	40.27	0
0	1	3.59	40.27	0
1	0	2.51	40.27	0
0	0	2.32	40.27	0
0	1	2.02	40.27	0
0	1	1.98	40.27	0
0	1	0.68	40.27	0
0	0	0.59	40.27	0
0	1	48.5	48.5	1
0	0	30.39	48.5	0
0	0	5.61	48.5	0
0	1	4.35	48.5	0
0	0	4.29	48.5	0
0	0	2.92	48.5	0
0	0	1.42	48.5	0
1	0	1.3	48.5	0
0	1	0.95	48.5	0
0	0	0.22	48.5	0
0	1	43.06	43.06	0
1	0	31.79	43.06	0
0	0	9.18	43.06	0
0	0	4.23	43.06	0
0	0	3.11	43.06	0
0	1	2.35	43.06	0
0	1	2.26	43.06	0
0	1	1.79	43.06	0
0	1	1.31	43.06	0
0	0	0.87	43.06	0
1	0	40.94	40.94	0
0	0	24.91	40.94	0
0	0	14.08	40.94	0
0	0	11.66	40.94	0
0	0	3.62	40.94	0
0	1	1.73	40.94	0
0	0	1.56	40.94	0
0	1	1.47	40.94	0
1	0	51.84	51.84	0
0	0	27.78	51.84	0
0	0	13.09	51.84	0
0	0	4.35	51.84	0
0	0	2.91	51.84	0
1	0	38.25	38.25	0
0	0	20.37	38.25	0
0	0	15.68	38.25	0
0	0	11.41	38.25	0
0	0	3.27	38.25	0
0	0	2.74	38.25	0
0	1	1.63	38.25	0
0	0	1.58	38.25	0
0	1	1.43	38.25	0
0	0	1.2	38.25	0
0	1	1.17	38.25	0
0	1	0.79	38.25	0
0	1	0.42	38.25	0
1	0	33.87	33.87	0
0	0	14.68	33.87	0
0	0	12.47	33.87	0
0	0	10.75	33.87	0
0	1	8.11	33.87	0
0	1	5.43	33.87	0
0	1	4.47	33.87	0
0	0	2.5	33.87	0
0	1	1.98	33.87	0
0	1	1.35	33.87	0
0	1	0.81	33.87	0
0	1	0.81	33.87	0
0	0	0.73	33.87	0
0	1	0.69	33.87	0
0	0	0.65	33.87	0
0	1	0.63	33.87	0
1	0	41.4	41.4	0
0	0	23.6	41.4	0
0	0	15.08	41.4	0
0	1	7.72	41.4	0
0	0	3.67	41.4	0
0	1	2.89	41.4	0
0	0	2.46	41.4	0
0	1	1.77	41.4	0
0	1	1.35	41.4	0
1	0	32.81	32.81	0
0	0	15.36	32.81	0
0	0	11.47	32.81	0
0	1	10.88	32.81	0
0	0	10.62	32.81	0
0	0	3.43	32.81	0
0	1	3.4	32.81	0
0	1	3.25	32.81	0
0	1	2.42	32.81	0
0	1	2.07	32.81	0
0	1	1.47	32.81	0
0	0	1.02	32.81	0
0	1	0.73	32.81	0
0	1	0.56	32.81	0
0	0	0.44	32.81	0
1	0	43.37	43.37	0
0	0	22.69	43.37	0
0	0	16.73	43.37	0
0	0	14.56	43.37	0
0	1	2.63	43.37	0
1	0	46.7	46.7	0
0	0	17.71	46.7	0
0	0	15.14	46.7	0
0	0	12.47	46.7	0
0	1	2.51	46.7	0
0	0	2.5	46.7	0
0	0	1.75	46.7	0
0	0	1.17	46.7	0
1	0	45.82	45.82	0
0	0	18.79	45.82	0
0	0	18.09	45.82	0
0	0	17.29	45.82	0
1	0	43.24	43.24	0
0	0	32.76	43.24	0
0	0	11.84	43.24	0
0	0	7.08	43.24	0
0	1	2.27	43.24	0
0	0	1.89	43.24	0
0	0	0.88	43.24	0
1	0	43.51	43.51	0
0	0	19.98	43.51	0
0	0	12.16	43.51	0
0	0	10.08	43.51	0
0	0	6.27	43.51	0
0	1	4.4	43.51	0
0	0	1.28	43.51	0
0	1	1.13	43.51	0
0	1	0.7	43.51	0
0	0	0.46	43.51	0
1	0	54.82	54.82	0
0	0	13.96	54.82	0
0	0	11.87	54.82	0
0	0	10.14	54.82	0
0	0	4.32	54.82	0
0	0	2.73	54.82	0
0	0	2.13	54.82	0
1	0	52.66	52.66	0
0	0	15.3	52.66	0
0	0	10.24	52.66	0
0	0	7.9	52.66	0
0	0	3.37	52.66	0
0	0	2.18	52.66	0
0	1	2.04	52.66	0
0	1	1.96	52.66	0
0	0	1.9	52.66	0
0	0	1.26	52.66	0
0	1	1.15	52.66	0
1	0	37.04	37.04	1
0	1	20.43	37.04	0
0	0	13.81	37.04	0
0	0	10.88	37.04	0
0	0	7.98	37.04	0
0	1	2.66	37.04	0
0	0	2.5	37.04	0
0	0	2.29	37.04	0
0	1	1.13	37.04	0
0	0	0.85	37.04	0
0	1	0.38	37.04	0
1	0	51.37	51.37	0
0	0	14.37	51.37	0
0	0	13.39	51.37	0
0	0	12.94	51.37	0
0	0	5.51	51.37	0
0	1	2.39	51.37	0
1	0	45.07	45.07	1
0	0	22.86	45.07	0
0	0	10.53	45.07	0
0	0	10.13	45.07	0
0	1	3.89	45.07	0
0	1	2.74	45.07	0
0	1	2.45	45.07	0
0	1	1.35	45.07	0
0	1	0.94	45.07	0
1	0	80.85	80.85	0
0	0	10.17	80.85	0
0	0	4.55	80.85	0
0	0	4.41	80.85	0
1	0	65.51	65.51	1
0	0	11.93	65.51	0
0	0	9.61	65.51	0
0	0	7.2	65.51	0
0	1	2.93	65.51	0
0	0	2.78	65.51	0
1	0	50.87	50.87	1
0	0	16.18	50.87	0
0	0	7.92	50.87	0
0	0	6.75	50.87	0
0	0	4.23	50.87	0
0	1	3.96	50.87	0
0	1	3.56	50.87	0
0	1	2.48	50.87	0
0	1	2.48	50.87	0
0	0	1.52	50.87	0
1	0	79.31	79.31	0
0	0	10.19	79.31	0
0	0	4.24	79.31	0
0	0	2.55	79.31	0
0	0	1.57	79.31	0
0	1	0.98	79.31	0
0	1	0.43	79.31	0
0	0	0.36	79.31	0
0	1	0.32	79.31	0
1	0	72.59	72.59	1
0	0	16.06	72.59	0
0	0	7.28	72.59	0
0	0	2.69	72.59	0
0	0	1.35	72.59	0
1	0	73.1	73.1	0
0	0	10.67	73.1	0
0	0	9.08	73.1	0
0	1	4.03	73.1	0
0	0	2.0	73.1	0
0	1	1.1	73.1	0
1	0	76.1	76.1	0
0	0	9.79	76.1	0
0	0	4.66	76.1	0
0	0	4.45	76.1	0
0	0	2.66	76.1	0
0	0	0.74	76.1	0
0	1	0.52	76.1	0
0	0	0.48	76.1	0
0	0	0.39	76.1	0
0	1	0.17	76.1	0
1	0	55.12	55.12	0
0	0	12.3	55.12	0
0	0	11.68	55.12	0
0	0	5.99	55.12	0
0	0	5.88	55.12	0
0	0	4.97	55.12	0
0	1	4.02	55.12	0
1	0	63.94	63.94	0
0	0	23.44	63.94	0
0	0	8.97	63.94	0
0	0	3.62	63.94	0
1	0	72.71	72.71	1
0	0	16.45	72.71	0
0	0	8.4	72.71	0
0	0	2.41	72.71	0
1	0	40.11	40.11	0
0	1	12.24	40.11	0
0	0	11.81	40.11	0
0	0	11.03	40.11	0
0	1	9.58	40.11	0
0	1	7.74	40.11	0
0	0	2.56	40.11	0
0	0	1.66	40.11	0
0	1	1.17	40.11	0
0	1	0.86	40.11	0
0	1	0.54	40.11	0
0	1	0.41	40.11	0
0	1	0.23	40.11	0
1	0	60.74	60.74	1
0	1	13.47	60.74	0
0	0	12.25	60.74	0
0	0	3.92	60.74	0
0	0	3.67	60.74	0
0	0	2.95	60.74	0
0	0	1.43	60.74	0
0	1	0.77	60.74	0
0	1	0.76	60.74	0
1	0	78.86	78.86	0
0	0	12.63	78.86	0
0	0	5.37	78.86	0
0	0	3.11	78.86	0
1	0	77.15	77.15	0
0	0	12.86	77.15	0
0	0	4.07	77.15	0
0	0	2.07	77.15	0
0	0	1.66	77.15	0
0	0	1.43	77.15	0
0	0	0.71	77.15	0
1	0	69.3	69.3	0
0	1	13.03	69.3	0
0	0	9.72	69.3	0
0	0	3.36	69.3	0
0	0	2.61	69.3	0
0	1	1.95	69.3	0
1	0	71.08	71.08	0
0	0	12.1	71.08	0
0	0	6.27	71.08	0
0	0	5.25	71.08	0
0	0	2.88	71.08	0
0	0	1.44	71.08	0
0	1	0.95	71.08	0
1	0	60.5	60.5	1
0	0	17.04	60.5	0
0	0	7.06	60.5	0
0	0	6.45	60.5	0
0	0	4.27	60.5	0
0	0	2.09	60.5	0
0	0	1.62	60.5	0
0	0	0.94	60.5	0
1	0	50.41	50.41	0
0	0	19.45	50.41	0
0	0	11.43	50.41	0
0	0	8.97	50.41	0
0	0	3.08	50.41	0
0	0	2.6	50.41	0
0	0	2.39	50.41	0
0	0	1.63	50.41	0
1	0	64.16	64.16	1
0	0	18.97	64.16	0
0	0	8.85	64.16	0
0	0	4.08	64.16	0
0	1	3.92	64.16	0
1	0	57.7	57.7	0
0	0	17.83	57.7	0
0	0	12.7	57.7	0
0	0	3.98	57.7	0
0	0	3.81	57.7	0
0	0	2.29	57.7	0
0	0	1.66	57.7	0
1	0	54.76	54.76	0
0	0	21.59	54.76	0
0	0	6.81	54.76	0
0	0	6.58	54.76	0
0	0	4.32	54.76	0
0	1	2.84	54.76	0
0	1	1.87	54.76	0
0	0	1.2	54.76	0
0	0	60.97	60.97	0
1	0	25.16	60.97	0
0	1	3.51	60.97	0
0	1	2.13	60.97	0
0	1	2.03	60.97	0
0	1	1.44	60.97	0
0	0	1.35	60.97	0
0	1	1.3	60.97	0
0	1	0.97	60.97	0
0	0	0.72	60.97	0
0	1	0.36	60.97	0
0	1	25.37	25.37	0
1	0	15.84	25.37	0
0	0	15.52	25.37	1
0	1	12.62	25.37	0
0	1	8.5	25.37	0
0	0	3.83	25.37	0
0	0	3.67	25.37	0
0	1	3.04	25.37	0
0	0	2.98	25.37	0
0	1	2.89	25.37	0
0	1	1.96	25.37	0
0	1	0.55	25.37	0
0	1	0.49	25.37	0
0	1	0.43	25.37	0
0	0	0.4	25.37	0
0	1	0.34	25.37	0
0	1	0.29	25.37	0
0	1	0.27	25.37	0
0	1	0.24	25.37	0
0	1	0.23	25.37	0
0	1	0.21	25.37	0
0	1	0.13	25.37	0
0	1	0.1	25.37	0
1	0	32.75	32.75	0
0	0	28.51	32.75	0
0	0	26.13	32.75	0
0	1	3.69	32.75	0
0	0	3.36	32.75	0
0	1	2.61	32.75	0
0	0	1.26	32.75	0
0	1	0.99	32.75	0
0	1	0.65	32.75	0
0	0	66.53	66.53	0
0	0	20.84	66.53	0
0	0	3.77	66.53	0
0	1	3.62	66.53	0
0	0	3.18	66.53	0
0	1	1.15	66.53	0
0	0	0.86	66.53	0
1	0	25.07	25.07	0
0	0	21.92	25.07	0
0	0	21.15	25.07	0
0	1	12.13	25.07	0
0	1	6.01	25.07	0
0	0	4.51	25.07	0
0	0	3.52	25.07	0
0	1	2.93	25.07	0
0	0	1.07	25.07	0
0	1	0.75	25.07	0
0	1	0.55	25.07	0
0	1	0.31	25.07	0
0	1	47.79	47.79	1
0	0	22.03	47.79	0
0	0	14.8	47.79	0
0	0	4.53	47.79	0
1	0	3.22	47.79	0
0	0	2.59	47.79	0
0	1	1.96	47.79	0
0	0	1.84	47.79	0
0	0	1.2	47.79	0
1	0	31.14	31.14	0
0	1	19.51	31.14	1
0	1	16.8	31.14	0
0	0	12.07	31.14	0
0	0	7.73	31.14	0
0	0	6.62	31.14	0
0	0	1.9	31.14	0
0	0	1.68	31.14	0
0	1	0.82	31.14	0
0	1	0.59	31.14	0
0	0	0.51	31.14	0
0	0	0.39	31.14	0
0	1	0.18	31.14	0
0	0	49.42	49.42	1
1	0	14.2	49.42	0
0	0	10.91	49.42	0
0	0	10.59	49.42	0
0	0	5.89	49.42	0
0	1	4.7	49.42	0
0	0	2.48	49.42	0
0	0	1.19	49.42	0
0	0	0.57	49.42	0
1	0	60.2	60.2	0
0	0	36.07	60.2	1
0	0	3.72	60.2	0
0	0	35.13	35.13	0
1	0	34.79	35.13	0
0	0	21.06	35.13	0
0	0	4.31	35.13	0
0	1	1.98	35.13	0
0	1	1.8	35.13	0
0	0	0.9	35.13	0
0	0	54.67	54.67	0
1	0	23.09	54.67	0
0	0	8.95	54.67	0
0	0	4.97	54.67	0
0	1	2.88	54.67	0
0	0	1.18	54.67	0
0	0	1.17	54.67	0
0	1	1.01	54.67	0
0	1	0.96	54.67	0
0	0	0.82	54.67	0
0	1	0.24	54.67	0
1	0	41.22	41.22	0
0	0	36.1	41.22	0
0	0	10.41	41.22	0
0	0	4.88	41.22	0
0	0	4.61	41.22	0
0	1	0.87	41.22	0
0	1	0.78	41.22	0
0	0	0.61	41.22	0
0	0	0.49	41.22	0
1	0	24.92	24.92	1
0	1	22.76	24.92	1
0	0	20.62	24.92	0
0	0	12.75	24.92	0
0	0	6.98	24.92	0
0	1	3.18	24.92	0
0	1	3.06	24.92	0
0	1	2.28	24.92	0
0	1	1.43	24.92	0
0	0	1.2	24.92	0
0	1	0.76	24.92	0
1	0	38.4	38.4	0
0	0	15.73	38.4	0
0	0	15.0	38.4	0
0	0	7.91	38.4	0
0	1	7.27	38.4	0
0	0	2.84	38.4	0
0	1	2.09	38.4	0
0	0	1.78	38.4	0
0	1	1.75	38.4	0
0	1	1.46	38.4	0
0	0	1.29	38.4	0
0	1	1.22	38.4	0
0	0	0.95	38.4	0
0	1	0.63	38.4	0
0	0	0.62	38.4	0
0	1	0.49	38.4	0
0	1	0.49	38.4	0
1	0	31.59	31.59	0
0	0	21.21	31.59	0
0	0	15.31	31.59	0
0	0	14.11	31.59	0
0	1	5.7	31.59	0
0	1	3.28	31.59	0
0	1	2.4	31.59	0
0	0	2.29	31.59	0
0	0	2.23	31.59	0
0	0	1.85	31.59	0
1	0	50.11	50.11	0
0	0	17.78	50.11	0
0	0	13.82	50.11	0
0	0	12.67	50.11	0
0	0	3.34	50.11	0
0	0	2.25	50.11	0
0	1	49.96	49.96	0
0	0	37.86	49.96	0
0	0	7.91	49.96	0
0	0	4.25	49.96	0
1	0	55.85	55.85	0
0	0	19.78	55.85	0
0	0	15.67	55.85	0
0	1	6.87	55.85	0
0	1	1.82	55.85	0
1	0	54.46	54.46	0
0	1	17.28	54.46	0
0	0	11.73	54.46	0
0	0	7.35	54.46	0
0	1	3.14	54.46	0
0	0	2.77	54.46	0
0	1	2.14	54.46	0
0	1	0.64	54.46	0
0	0	0.45	54.46	0
1	0	65.44	65.44	0
0	0	16.35	65.44	0
0	0	12.37	65.44	0
